politische_gemeinde;bfs_nr;bezirk_bezeichnung;bezirk_nr;siedlung;einwohner_per_31_12_2021;plz;ortschaft;primarschulgemeinde;sekundarschulgemeinde;evang_kirchgemeinde;kath_kirchgemeinde
Schönholzerswilen;4756;Weinfelden;2015;Ritzisbuhwil;34;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Schönholzerswilen;4756;Weinfelden;2015;Toos;32;8577;Schönholzerswilen;Nollen, Regio Märwil;Affeltrangen, Nollen;Bussnang-Leutmerken, Schönholzerswilen;Wertbühl
Schönholzerswilen;4756;Weinfelden;2015;Wiedenhub;23;8577;Schönholzerswilen;Nollen;Nollen;Schönholzerswilen;Schönholzerswilen
Sirnach;4761;Münchwilen;2014;Breitwies;x;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Burgerroos;x;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Dietenmoos;x;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Erlenhof;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Hochwacht;113;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Hofen;1369;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Horben;42;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Hueb;108;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Höchli;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Matthof;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Möösli;x;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Rehhof;x;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Rosenberg;263;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Roset;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Sonnenhof;x;8370;Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Tannenweid;x;8371;Busswil;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Weierhof;x;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sirnach;4761;Münchwilen;2014;Wiezikon;513;8372;Wiezikon b. Sirnach;Sirnach;Sirnach;Sirnach;Sirnach
Sommeri;4446;Arbon;2011;Scheidweg;x;8580;Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Hefenhofen-Sommeri;Amriswil-Sommeri;Sommeri
Steckborn;4864;Frauenfeld;2012;Dietenhausen;9;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Eichhölzli;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Gräbberg;x;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Jochental;6;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Steckborn;4864;Frauenfeld;2012;Schweizerland;7;8266;Steckborn;Steckborn;Steckborn;Steckborn;Steckborn
Stettfurt;4606;Frauenfeld;2012;Höchi;x;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Ruggenbühl;16;9548;Matzingen;Matzingen;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Sonnenberg (Schloss);6;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Stettfurt;4606;Frauenfeld;2012;Sonnenhof (Gemeinde Stettfurt);6;9507;Stettfurt;Stettfurt;Halingen;Stettfurt;Wängi
Sulgen;4506;Weinfelden;2015;Bleiken;34;8583;Sulgen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Breitenloo;10;9214;Kradolf;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Hessenreuti;45;8583;Sulgen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Sulgen;4506;Weinfelden;2015;Ruppertsmoos;9;8583;Donzhausen;Region Sulgen;Region Sulgen;Sulgen-Kradolf;Sulgen
Thundorf;4611;Frauenfeld;2012;Dreibrunnen;x;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Hessenbohl;12;8512;Lustdorf;Thundorf;Halingen;Thunbachtal;Leutmerken
Thundorf;4611;Frauenfeld;2012;Pfeien;6;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Rohracker;x;8512;Thundorf;Thundorf;Halingen;Thunbachtal;Frauenfeld Plus
Thundorf;4611;Frauenfeld;2012;Wetzikon;100;8512;Wetzikon;Lauchetal;Affeltrangen;Thunbachtal;Lommis
Tobel-Tägerschen;4776;Münchwilen;2014;Erikon;28;9555;Tobel;Tobel-Tägerschen;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Tobel-Tägerschen;4776;Münchwilen;2014;Fliegenegg;12;9555;Tobel;Tobel-Tägerschen;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Tobel-Tägerschen;4776;Münchwilen;2014;Himmelrich;x;9554;Tägerschen;Tobel-Tägerschen;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Tobel-Tägerschen;4776;Münchwilen;2014;Mühle;7;9555;Tobel;Tobel-Tägerschen;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Tobel-Tägerschen;4776;Münchwilen;2014;Thor;19;9555;Tobel;Tobel-Tägerschen;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Tobel-Tägerschen;4776;Münchwilen;2014;Thürn;24;9554;Tägerschen;Tobel-Tägerschen;Affeltrangen;Affeltrangen-Braunau-Märwil;Bettwiesen
Tobel-Tägerschen;4776;Münchwilen;2014;Waldhof;x;9554;Tägerschen;Tobel-Tägerschen;Affeltrangen;Affeltrangen-Braunau-Märwil;Tobel
Tägerwilen;4696;Kreuzlingen;2013;Brunnegg;14;8274, 8280;Tägerwilen, Kreuzlingen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Hertler;301;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Hochstrasse-Gut;x;8280;Kreuzlingen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Ländli;43;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Nagelshausen;6;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Tägerwilen;4696;Kreuzlingen;2013;Ziegelhof;x;8274;Tägerwilen;Tägerwilen;Tägerwilen;Tägerwilen-Gottlieben;Kreuzlingen-Emmishofen
Uesslingen-Buch;4616;Frauenfeld;2012;Altwingete;46;8524;Buch b. Frauenfeld;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Brunnenhof;x;8524;Buch b. Frauenfeld;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Buch;125;8524;Buch b. Frauenfeld;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Buch Oberdorf;32;8524;Buch b. Frauenfeld;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Burgzelg;x;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Dietingen;77;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Faar;61;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Hinterhorben;33;8524;Buch b. Frauenfeld;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Horben;16;8524;Buch b. Frauenfeld;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Iifang;x;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Lerchenhof;x;8524;Buch b. Frauenfeld;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Oberdietingen;19;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Rohacker;x;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Sonnenberg (Gemeinde Uesslingen-Buch);x;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uesslingen-Buch;4616;Frauenfeld;2012;Sonnenhalde (Dietingen);x;8524;Uesslingen;Uesslingen-Buch;Hüttwilen;Uesslingen;Frauenfeld Plus
Uttwil;4451;Arbon;2011;Gessenrüti;x;8592;Uttwil;Uttwil;Dozwil-Kesswil-Uttwil;Uttwil;Romanshorn
Uttwil;4451;Arbon;2011;Küpfeler;9;8592;Uttwil;Uttwil;Dozwil-Kesswil-Uttwil;Uttwil;Romanshorn
Uttwil;4451;Arbon;2011;Langfeld;x;8592;Uttwil;Uttwil;Dozwil-Kesswil-Uttwil;Uttwil;Romanshorn
Uttwil;4451;Arbon;2011;Leimenhof;x;8592;Uttwil;Uttwil;Dozwil-Kesswil-Uttwil;Uttwil;Romanshorn
Uttwil;4451;Arbon;2011;Riederen (Gemeinde Uttwil);x;8590;Romanshorn;Uttwil;Dozwil-Kesswil-Uttwil;Uttwil;Romanshorn
Uttwil;4451;Arbon;2011;Sonnenhof;x;8592;Uttwil;Uttwil;Dozwil-Kesswil-Uttwil;Uttwil;Romanshorn
Wagenhausen;4871;Frauenfeld;2012;Bleuelhausen;45;8259;Kaltenbach;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Breitloo;x;8259;Etzwilen;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Brumatt;x;8259;Wagenhausen;Wagenhausen-Kaltenbach;Eschenz;Wagenhausen;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Etzwilen;226;8259;Etzwilen;Wagenhausen-Kaltenbach;Eschenz;Burg, Wagenhausen;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Försterhaus;x;8259;Kaltenbach;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Gibishüt;x;8259;Wagenhausen;Wagenhausen-Kaltenbach;Eschenz;Wagenhausen;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Gmeindwiesli;8;8259;Kaltenbach;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Rihalden;6;8259;Rheinklingen;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Schlatthof;6;8259;Rheinklingen;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Sonnhalde;x;8259;Rheinklingen;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Wagenhausen;4871;Frauenfeld;2012;Waldhof;x;8259;Rheinklingen;Wagenhausen-Kaltenbach;Eschenz;Burg;Untersee-Rhein
Warth-Weiningen;4621;Frauenfeld;2012;Kartause Ittingen;12;8532;Warth;Warth-Weiningen;Hüttwilen;Warth-Weiningen;Frauenfeld Plus
Warth-Weiningen;4621;Frauenfeld;2012;Sonehof;x;8532;Warth;Warth-Weiningen;Hüttwilen;Warth-Weiningen;Frauenfeld Plus
Weinfelden;4946;Weinfelden;2015;Bachtobel (Schlossgut);9;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Berg, Mittlere;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Bolzergeten;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Bühl;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Neuhaus;9;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Oberhard;34;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Ottenberg;17;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Rathof;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Sefi;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Stelzenhof;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Thurberg;6;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Weinfelden;4946;Weinfelden;2015;Waidli;x;8570;Weinfelden;Weinfelden;Weinfelden;Weinfelden;Weinfelden
Wigoltingen;4951;Weinfelden;2015;Berghaus;x;8556;Wigoltingen;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Bonau;72;8554;Bonau;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Cholwis;x;8556;Wigoltingen;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Dangwang;21;8554;Bonau;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Ebenau;x;8556;Wigoltingen;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Engwang;104;8556;Engwang;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Hasli;118;8554;Müllheim-Wigoltingen;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Hof;9;8556;Engwang;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Häusern;52;8554;Bonau;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Kreuzstrasse;14;8556;Lamperswil;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Lenzenloo;18;8554;Bonau;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Schürhof;x;8554;Bonau;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Schürlimühle;13;8554;Bonau;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Sonnenhof;x;8556;Wigoltingen;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Storenberg;8;8556;Illhart;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wigoltingen;4951;Weinfelden;2015;Tannhof;x;8554;Bonau;Wigoltingen;Wigoltingen;Wigoltingen-Raperswilen;Müllheim
Wilen;4786;Münchwilen;2014;Bachwis;x;9535;Wilen b. Wil;Wilen bei Wil;Rickenbach-Wilen;Wil SG;Wil (SG)
Wilen;4786;Münchwilen;2014;Egg;x;9535;Wilen b. Wil;Wilen bei Wil;Rickenbach-Wilen;Wil SG;Wil (SG)
Wilen;4786;Münchwilen;2014;Hummelberg;x;9535;Wilen b. Wil;Wilen bei Wil;Rickenbach-Wilen;Wil SG;Wil (SG)
Wuppenau;4791;Weinfelden;2015;Alber;7;9514;Wuppenau;Nollen;Nollen;Affeltrangen-Braunau-Märwil;Wuppenau
Wuppenau;4791;Weinfelden;2015;Alterswil;7;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Heiligkreuz
Wuppenau;4791;Weinfelden;2015;Bödeli;x;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Freihof;x;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Geftenau;x;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Greutensberg;41;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Hinterdorf;35;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Hugentobel;x;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Leuberg;10;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Welfensberg
Wuppenau;4791;Weinfelden;2015;Mörenau, Obere;15;9514;Wuppenau;Nollen;Nollen;Schönholzerswilen;Wuppenau
Wuppenau;4791;Weinfelden;2015;Oberheimen;24;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Heiligkreuz
Wuppenau;4791;Weinfelden;2015;Petersburg;x;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Heiligkreuz
Wuppenau;4791;Weinfelden;2015;Waldwies;9;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Welfensberg
Wuppenau;4791;Weinfelden;2015;Welfensberg;49;9515;Hosenruck;Nollen;Nollen;Schönholzerswilen;Welfensberg
Wäldi;4701;Kreuzlingen;2013;Feldgarten;6;8564;Lipperswil;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Müllheim
Wäldi;4701;Kreuzlingen;2013;Holzhäusern;7;8558;Raperswilen;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Müllheim
Wäldi;4701;Kreuzlingen;2013;Lipperswil;107;8564;Lipperswil, Hefenhausen;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Müllheim
Wäldi;4701;Kreuzlingen;2013;Mooswies;x;8564;Engwilen;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Kreuzlingen-Emmishofen
Wäldi;4701;Kreuzlingen;2013;Schmidholz;65;8564;Wäldi;Tägerwilen;Tägerwilen;Lipperswil-Wäldi;Ermatingen
Wäldi;4701;Kreuzlingen;2013;Sonterswil;121;8564;Sonterswil;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Müllheim
Wäldi;4701;Kreuzlingen;2013;Stockwies;x;8564;Engwilen;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Kreuzlingen-Emmishofen
Wäldi;4701;Kreuzlingen;2013;Tannenhof;x;8564;Wäldi;Tägerwilen;Tägerwilen;Lipperswil-Wäldi;Ermatingen
Wäldi;4701;Kreuzlingen;2013;Waldhof;x;8564;Wäldi;Tägerwilen;Tägerwilen;Lipperswil-Wäldi;Ermatingen
Wäldi;4701;Kreuzlingen;2013;Weierhof;x;8564;Engwilen;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Kreuzlingen-Emmishofen
Wäldi;4701;Kreuzlingen;2013;Weierhüsli;x;8564;Engwilen;Wigoltingen;Wigoltingen;Lipperswil-Wäldi;Kreuzlingen-Emmishofen
Wäldi;4701;Kreuzlingen;2013;Wäldi;239;8564;Wäldi;Tägerwilen;Tägerwilen;Lipperswil-Wäldi;Ermatingen
Wängi;4781;Münchwilen;2014;Berg;71;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Greuthof;x;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Heiterschen;249;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Hunzikon;183;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Hüsli;11;9546;Tuttwil;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Lachen;62;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Neubrugg;11;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Neuhof;10;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Obertuttwil;148;9546;Tuttwil;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Ragatz;11;9546;Tuttwil;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Rengetswil;11;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Riserhüsli;x;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Schönbühl;x;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Undertuttwil;164;9546;Tuttwil;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Weier;8;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Wilhof;32;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Wängi;2973;9545;Wängi;Wängi;Wängi;Wängi;Wängi
Wängi;4781;Münchwilen;2014;Zur Eule;x;9546;Tuttwil;Wängi;Wängi;Wängi;Wängi
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Degenau;11;9220;Bischofszell;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Eichenhof;8;8588;Zihlschlacht;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Feldhof;x;8588;Zihlschlacht;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Grünberg;x;8588;Zihlschlacht;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Hegi;x;8589;Sitterdorf;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Hofstett;x;9220;Bischofszell;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Hüebli;11;9220;Bischofszell;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Lorzenhof;x;8588;Zihlschlacht;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Neu-Degenau;7;9220;Bischofszell;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Papiermühle;12;9220;Bischofszell;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Pfyn (Gemeinde Zihlschlacht-Sitterdorf);x;9313;Muolen;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Rüteli;x;9220;Bischofszell;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Singenberg;7;8589;Sitterdorf;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Zihlschlacht-Sitterdorf;4511;Weinfelden;2015;Yberg;7;9220;Bischofszell;Bischofszell;Bischofszell;Sitterdorf-Zihlschlacht;Bischofszell
Aadorf;4551;Münchwilen;2014;Aadorf;4760;8355;Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Altkloster;155;8357;Guntershausen b. Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Blumenau;6;8355;Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Bohl;143;8355;Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Burg;27;8522;Häuslenen;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Ettenhausen;1152;8356;Ettenhausen;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Fohrenberg;x;8355;Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Iltishausen;15;8356;Ettenhausen;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Leinehof;10;8356;Ettenhausen;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Löhracker;194;8355;Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Maischhausen;215;8357;Guntershausen b. Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
Aadorf;4551;Münchwilen;2014;Matthof;109;8355;Aadorf;Aadorf;Aadorf;Aadorf-Aawangen;Aadorf-Tänikon
